joko		trebeziazko mugimendu koordinatua	atsegin hartzeko, eta askotan dirua bitarte dela, egiten den jarduera arautua, lehiaketa-sistemaren edo zoriaren ondorioz irabazlea eta galtzailea sortzen dituena	none
joko		trebeziazko mugimendu koordinatua	atseginezko jarduera	none
joko		trebeziazko mugimendu koordinatua	kartetan, jokalari bakoitzari banatzen zaizkion karten multzoa	none
joko		trebeziazko mugimendu koordinatua	musean, lau karten artean hogeita hamar baino gehiago izatea; lau apustu-aukeratako azkena, hogeita hamarretik gorako puntu-mailaketa berezi baten arabera erabakitzen dena	none
joko		trebeziazko mugimendu koordinatua	zerbaitetarako elkarrekin erabili ohi diren objektuen multzoa	none
joko		trebeziazko mugimendu koordinatua	zenbait kirol-diziplina biltzen dituen lehiaketa-multzoa	none
joko		trebeziazko mugimendu koordinatua	(Kir.) pilota-joko batzuetako partida banatzen den zati bakoitza	none
joko		trebeziazko mugimendu koordinatua	(Kir.) tenisean, seta banatzen den unitatea	none
joko		jokaldi makurra, azpijokoz eta norbaiten kaltetan egindako ekintza	atsegin hartzeko, eta askotan dirua bitarte dela, egiten den jarduera arautua, lehiaketa-sistemaren edo zoriaren ondorioz irabazlea eta galtzailea sortzen dituena	none
joko		jokaldi makurra, azpijokoz eta norbaiten kaltetan egindako ekintza	atseginezko jarduera	none
joko		jokaldi makurra, azpijokoz eta norbaiten kaltetan egindako ekintza	kartetan, jokalari bakoitzari banatzen zaizkion karten multzoa	none
joko		jokaldi makurra, azpijokoz eta norbaiten kaltetan egindako ekintza	musean, lau karten artean hogeita hamar baino gehiago izatea; lau apustu-aukeratako azkena, hogeita hamarretik gorako puntu-mailaketa berezi baten arabera erabakitzen dena	none
joko		jokaldi makurra, azpijokoz eta norbaiten kaltetan egindako ekintza	zerbaitetarako elkarrekin erabili ohi diren objektuen multzoa	none
joko		jokaldi makurra, azpijokoz eta norbaiten kaltetan egindako ekintza	zenbait kirol-diziplina biltzen dituen lehiaketa-multzoa	none
joko		jokaldi makurra, azpijokoz eta norbaiten kaltetan egindako ekintza	(Kir.) pilota-joko batzuetako partida banatzen den zati bakoitza	none
joko		jokaldi makurra, azpijokoz eta norbaiten kaltetan egindako ekintza	(Kir.) tenisean, seta banatzen den unitatea	none
joko		denbora pasa edo olgeta	atsegin hartzeko, eta askotan dirua bitarte dela, egiten den jarduera arautua, lehiaketa-sistemaren edo zoriaren ondorioz irabazlea eta galtzailea sortzen dituena	none
joko		denbora pasa edo olgeta	atseginezko jarduera	related
joko		denbora pasa edo olgeta	kartetan, jokalari bakoitzari banatzen zaizkion karten multzoa	none
joko		denbora pasa edo olgeta	musean, lau karten artean hogeita hamar baino gehiago izatea; lau apustu-aukeratako azkena, hogeita hamarretik gorako puntu-mailaketa berezi baten arabera erabakitzen dena	none
joko		denbora pasa edo olgeta	zerbaitetarako elkarrekin erabili ohi diren objektuen multzoa	none
joko		denbora pasa edo olgeta	zenbait kirol-diziplina biltzen dituen lehiaketa-multzoa	none
joko		denbora pasa edo olgeta	(Kir.) pilota-joko batzuetako partida banatzen den zati bakoitza	none
joko		denbora pasa edo olgeta	(Kir.) tenisean, seta banatzen den unitatea	none
lege		joko bat definitzen edo kirol bat zuzentzen den modua	gizartean hartarako eskudun denak ezarritako araua edo arau-multzoa, orokorra eta nahitaez bete beharrekoa; zentzu hertsian, entitate politiko (estatu) baten botere legegileak sortutako arau edo arau-multzoa	none
lege		joko bat definitzen edo kirol bat zuzentzen den modua	legeek araututako guztia; legezko diren gauza guztien multzoa	none
lege		joko bat definitzen edo kirol bat zuzentzen den modua	gizarte-harremanetan, zenbait jardueratan eta abarretan, araua	none
lege		joko bat definitzen edo kirol bat zuzentzen den modua	naturako fenomenoek elkarren artean agertzen duten lotura edo erlazio orokor eta iraunkorra, kausa jakin batek efektu jakin bat sortuko duela aurresatea ahalbidetzen duena; delako lotura edo erlazioaren adierazpena	none
lege		gertakariez ari diren deskribapen orokorrak (zientzietan edo matematikan)	gizartean hartarako eskudun denak ezarritako araua edo arau-multzoa, orokorra eta nahitaez bete beharrekoa; zentzu hertsian, entitate politiko (estatu) baten botere legegileak sortutako arau edo arau-multzoa	none
lege		gertakariez ari diren deskribapen orokorrak (zientzietan edo matematikan)	legeek araututako guztia; legezko diren gauza guztien multzoa	none
lege		gertakariez ari diren deskribapen orokorrak (zientzietan edo matematikan)	gizarte-harremanetan, zenbait jardueratan eta abarretan, araua	none
lege		gertakariez ari diren deskribapen orokorrak (zientzietan edo matematikan)	naturako fenomenoek elkarren artean agertzen duten lotura edo erlazio orokor eta iraunkorra, kausa jakin batek efektu jakin bat sortuko duela aurresatea ahalbidetzen duena; delako lotura edo erlazioaren adierazpena	broader
lege		arrazonamendu edo jarrera baterako oinarri gisa erabilia edo egi gisa hartua den deskribapen orokor bat	gizartean hartarako eskudun denak ezarritako araua edo arau-multzoa, orokorra eta nahitaez bete beharrekoa; zentzu hertsian, entitate politiko (estatu) baten botere legegileak sortutako arau edo arau-multzoa	none
lege		arrazonamendu edo jarrera baterako oinarri gisa erabilia edo egi gisa hartua den deskribapen orokor bat	legeek araututako guztia; legezko diren gauza guztien multzoa	none
lege		arrazonamendu edo jarrera baterako oinarri gisa erabilia edo egi gisa hartua den deskribapen orokor bat	gizarte-harremanetan, zenbait jardueratan eta abarretan, araua	none
lege		arrazonamendu edo jarrera baterako oinarri gisa erabilia edo egi gisa hartua den deskribapen orokor bat	naturako fenomenoek elkarren artean agertzen duten lotura edo erlazio orokor eta iraunkorra, kausa jakin batek efektu jakin bat sortuko duela aurresatea ahalbidetzen duena; delako lotura edo erlazioaren adierazpena	none
lege		aktibitate bat gobernatzen duen multzoko arau bat edo araua ezartzen duen legezko dokumentu bat	gizartean hartarako eskudun denak ezarritako araua edo arau-multzoa, orokorra eta nahitaez bete beharrekoa; zentzu hertsian, entitate politiko (estatu) baten botere legegileak sortutako arau edo arau-multzoa	none
lege		aktibitate bat gobernatzen duen multzoko arau bat edo araua ezartzen duen legezko dokumentu bat	legeek araututako guztia; legezko diren gauza guztien multzoa	none
lege		aktibitate bat gobernatzen duen multzoko arau bat edo araua ezartzen duen legezko dokumentu bat	gizarte-harremanetan, zenbait jardueratan eta abarretan, araua	related
lege		aktibitate bat gobernatzen duen multzoko arau bat edo araua ezartzen duen legezko dokumentu bat	naturako fenomenoek elkarren artean agertzen duten lotura edo erlazio orokor eta iraunkorra, kausa jakin batek efektu jakin bat sortuko duela aurresatea ahalbidetzen duena; delako lotura edo erlazioaren adierazpena	none
lege		gizartean bizi diren gizakien arteko harremanak bideratzeko eta erregulatzeko aginteak inposatzen dituen arauen multzoa	gizartean hartarako eskudun denak ezarritako araua edo arau-multzoa, orokorra eta nahitaez bete beharrekoa; zentzu hertsian, entitate politiko (estatu) baten botere legegileak sortutako arau edo arau-multzoa	broader
lege		gizartean bizi diren gizakien arteko harremanak bideratzeko eta erregulatzeko aginteak inposatzen dituen arauen multzoa	legeek araututako guztia; legezko diren gauza guztien multzoa	none
lege		gizartean bizi diren gizakien arteko harremanak bideratzeko eta erregulatzeko aginteak inposatzen dituen arauen multzoa	gizarte-harremanetan, zenbait jardueratan eta abarretan, araua	none
lege		gizartean bizi diren gizakien arteko harremanak bideratzeko eta erregulatzeko aginteak inposatzen dituen arauen multzoa	naturako fenomenoek elkarren artean agertzen duten lotura edo erlazio orokor eta iraunkorra, kausa jakin batek efektu jakin bat sortuko duela aurresatea ahalbidetzen duena; delako lotura edo erlazioaren adierazpena	none
lege		zerbaiten jardunbidea antolatzen duen arau-multzoa	gizartean hartarako eskudun denak ezarritako araua edo arau-multzoa, orokorra eta nahitaez bete beharrekoa; zentzu hertsian, entitate politiko (estatu) baten botere legegileak sortutako arau edo arau-multzoa	none
lege		zerbaiten jardunbidea antolatzen duen arau-multzoa	legeek araututako guztia; legezko diren gauza guztien multzoa	none
lege		zerbaiten jardunbidea antolatzen duen arau-multzoa	gizarte-harremanetan, zenbait jardueratan eta abarretan, araua	related
lege		zerbaiten jardunbidea antolatzen duen arau-multzoa	naturako fenomenoek elkarren artean agertzen duten lotura edo erlazio orokor eta iraunkorra, kausa jakin batek efektu jakin bat sortuko duela aurresatea ahalbidetzen duena; delako lotura edo erlazioaren adierazpena	none
modu		jarduera bat burutzeko erabiltzen den teknika	era, gisa, moldea	narrower
modu		jarduera bat burutzeko erabiltzen den teknika	(Hizkl.) aditzaren morfologia-kategoria, hiztunak mezuko ekintzarekiko duen jarrera azaltzen duena (hau da, horrekiko duen ziurtasuna)	none
modu		jarduera bat burutzeko erabiltzen den teknika	(Mus.) sistema tonalean, III. graduaren arabera sortzen diren eskala-multzoetako bakoitza. III. gradua maiorra edo minorra den, modu maiorra eta minorrak sortzen dira	none
modu		jomuga edo emaitza bat lortzeko era	era, gisa, moldea	narrower
modu		jomuga edo emaitza bat lortzeko era	(Hizkl.) aditzaren morfologia-kategoria, hiztunak mezuko ekintzarekiko duen jarrera azaltzen duena (hau da, horrekiko duen ziurtasuna)	none
modu		jomuga edo emaitza bat lortzeko era	(Mus.) sistema tonalean, III. graduaren arabera sortzen diren eskala-multzoetako bakoitza. III. gradua maiorra edo minorra den, modu maiorra eta minorrak sortzen dira	none
modu		aditzaren morfologia-kategoria, hiztunak mezuko ekintzarekiko duen jarrera azaltzen duena	era, gisa, moldea	none
modu		aditzaren morfologia-kategoria, hiztunak mezuko ekintzarekiko duen jarrera azaltzen duena	(Hizkl.) aditzaren morfologia-kategoria, hiztunak mezuko ekintzarekiko duen jarrera azaltzen duena (hau da, horrekiko duen ziurtasuna)	exact
modu		aditzaren morfologia-kategoria, hiztunak mezuko ekintzarekiko duen jarrera azaltzen duena	(Mus.) sistema tonalean, III. graduaren arabera sortzen diren eskala-multzoetako bakoitza. III. gradua maiorra edo minorra den, modu maiorra eta minorrak sortzen dira	none
ordu		leku batetik bestera joateko behar den denboraren neurria	eguna (hots, batez besteko eguzki-eguna) banatzen den hogeita lau zati berdinetako bakoitza	none
ordu		leku batetik bestera joateko behar den denboraren neurria	denbora-unitatea (h), 3.600 segundo edo 60 minutu balio duena	related
ordu		leku batetik bestera joateko behar den denboraren neurria	eguneko une jakina, bereziki, zerbait egiten edo gertatzen denekoa; garaia, unea	none
ordu		erlojuak adierazten duen denbora	eguna (hots, batez besteko eguzki-eguna) banatzen den hogeita lau zati berdinetako bakoitza	none
ordu		erlojuak adierazten duen denbora	denbora-unitatea (h), 3.600 segundo edo 60 minutu balio duena	none
ordu		erlojuak adierazten duen denbora	eguneko une jakina, bereziki, zerbait egiten edo gertatzen denekoa; garaia, unea	none
ordu		egunaren 1/24rena adierazten duen denboraldia	eguna (hots, batez besteko eguzki-eguna) banatzen den hogeita lau zati berdinetako bakoitza	exact
ordu		egunaren 1/24rena adierazten duen denboraldia	denbora-unitatea (h), 3.600 segundo edo 60 minutu balio duena	none
ordu		egunaren 1/24rena adierazten duen denboraldia	eguneko une jakina, bereziki, zerbait egiten edo gertatzen denekoa; garaia, unea	none
ordu		eguneko momentua	eguna (hots, batez besteko eguzki-eguna) banatzen den hogeita lau zati berdinetako bakoitza	none
ordu		eguneko momentua	denbora-unitatea (h), 3.600 segundo edo 60 minutu balio duena	none
ordu		eguneko momentua	eguneko une jakina, bereziki, zerbait egiten edo gertatzen denekoa; garaia, unea	broader
ordu		momentu egokia	eguna (hots, batez besteko eguzki-eguna) banatzen den hogeita lau zati berdinetako bakoitza	none
ordu		momentu egokia	denbora-unitatea (h), 3.600 segundo edo 60 minutu balio duena	none
ordu		momentu egokia	eguneko une jakina, bereziki, zerbait egiten edo gertatzen denekoa; garaia, unea	none
proiektu		zerbait egikaritzeko egiten den zirriborroa	egitasmoa	none
proiektu		zerbait egikaritzeko egiten den zirriborroa	lege, arau, tratatu eta abarren zirriborroa	broader
proiektu		zerbait egikaritzeko egiten den zirriborroa	egin nahi den obra, eraikin, instalazio, makina eta abarri buruzko plano eta dokumentuen multzoa	none
proiektu		esfortzu handia eskatzen duen eskola-lana	egitasmoa	none
proiektu		esfortzu handia eskatzen duen eskola-lana	lege, arau, tratatu eta abarren zirriborroa	none
proiektu		esfortzu handia eskatzen duen eskola-lana	egin nahi den obra, eraikin, instalazio, makina eta abarri buruzko plano eta dokumentuen multzoa	none
proiektu		egin nahi den lan garrantzitsu bati buruzko plan xehatua	egitasmoa	none
proiektu		egin nahi den lan garrantzitsu bati buruzko plan xehatua	lege, arau, tratatu eta abarren zirriborroa	none
proiektu		egin nahi den lan garrantzitsu bati buruzko plan xehatua	egin nahi den obra, eraikin, instalazio, makina eta abarri buruzko plano eta dokumentuen multzoa	broader
txapel		edozein buru-estalki	burua estaltzeko eramaten den artilezko buru-estalki biribil eta zapala	none
txapel		edozein buru-estalki	edozein buru-estalki	exact
txapel		edozein buru-estalki	kondoia, preserbatiboa	none
txapel		edozein buru-estalki	(Kir.) lehiaketa bat irabazi duenaren adierazgarria, euskal kiroletan bereziki	none
txapel		edozein buru-estalki	(Mikol.) perretxiko gehienen goialdeko estalki-moduko zati zabala	none
txapel		kautxuzko edo material plastikozko gailua, zakilean edo umetokiaren lepoan jarrita kontrazepziorako erabiltzen dena	burua estaltzeko eramaten den artilezko buru-estalki biribil eta zapala	none
txapel		kautxuzko edo material plastikozko gailua, zakilean edo umetokiaren lepoan jarrita kontrazepziorako erabiltzen dena	edozein buru-estalki	none
txapel		kautxuzko edo material plastikozko gailua, zakilean edo umetokiaren lepoan jarrita kontrazepziorako erabiltzen dena	kondoia, preserbatiboa	exact
txapel		kautxuzko edo material plastikozko gailua, zakilean edo umetokiaren lepoan jarrita kontrazepziorako erabiltzen dena	(Kir.) lehiaketa bat irabazi duenaren adierazgarria, euskal kiroletan bereziki	none
txapel		kautxuzko edo material plastikozko gailua, zakilean edo umetokiaren lepoan jarrita kontrazepziorako erabiltzen dena	(Mikol.) perretxiko gehienen goialdeko estalki-moduko zati zabala	none
txapel		irabazi den norgehiagoka baten ordainez eman edo hartzen dena	burua estaltzeko eramaten den artilezko buru-estalki biribil eta zapala	none
txapel		irabazi den norgehiagoka baten ordainez eman edo hartzen dena	edozein buru-estalki	none
txapel		irabazi den norgehiagoka baten ordainez eman edo hartzen dena	kondoia, preserbatiboa	none
txapel		irabazi den norgehiagoka baten ordainez eman edo hartzen dena	(Kir.) lehiaketa bat irabazi duenaren adierazgarria, euskal kiroletan bereziki	exact
txapel		irabazi den norgehiagoka baten ordainez eman edo hartzen dena	(Mikol.) perretxiko gehienen goialdeko estalki-moduko zati zabala	none
txapel		perretxiko gehienen goialdeko estalki-moduko zati zabala	burua estaltzeko eramaten den artilezko buru-estalki biribil eta zapala	none
txapel		perretxiko gehienen goialdeko estalki-moduko zati zabala	edozein buru-estalki	none
txapel		perretxiko gehienen goialdeko estalki-moduko zati zabala	kondoia, preserbatiboa	none
txapel		perretxiko gehienen goialdeko estalki-moduko zati zabala	(Kir.) lehiaketa bat irabazi duenaren adierazgarria, euskal kiroletan bereziki	none
txapel		perretxiko gehienen goialdeko estalki-moduko zati zabala	(Mikol.) perretxiko gehienen goialdeko estalki-moduko zati zabala	exact
txapel		burua estaltzeko eramaten den artilezko atal bakarreko buru-estalki biribil eta zapala	burua estaltzeko eramaten den artilezko buru-estalki biribil eta zapala	exact
txapel		burua estaltzeko eramaten den artilezko atal bakarreko buru-estalki biribil eta zapala	edozein buru-estalki	none
txapel		burua estaltzeko eramaten den artilezko atal bakarreko buru-estalki biribil eta zapala	kondoia, preserbatiboa	none
txapel		burua estaltzeko eramaten den artilezko atal bakarreko buru-estalki biribil eta zapala	(Kir.) lehiaketa bat irabazi duenaren adierazgarria, euskal kiroletan bereziki	none
txapel		burua estaltzeko eramaten den artilezko atal bakarreko buru-estalki biribil eta zapala	(Mikol.) perretxiko gehienen goialdeko estalki-moduko zati zabala	none
administrazio		estatuaren, lurralde baten gobernatzearen gauzatzeaz arduratzen den pertsona taldea	zerbitzu publikoa	related
administrazio		estatuaren, lurralde baten gobernatzearen gauzatzeaz arduratzen den pertsona taldea	erakunde publikoen zerbitzuen multzoa	related
administrazio		estatuaren, lurralde baten gobernatzearen gauzatzeaz arduratzen den pertsona taldea	administratzea (ekintza eta ondorioa)	none
administrazio		helburu jakin batzuk lortzea xede duen enpresa-jarduera burutzeko erabiltzen den arau, prozedura eta eragiketa-metodoen multzoa	zerbitzu publikoa	none
administrazio		helburu jakin batzuk lortzea xede duen enpresa-jarduera burutzeko erabiltzen den arau, prozedura eta eragiketa-metodoen multzoa	erakunde publikoen zerbitzuen multzoa	none
administrazio		helburu jakin batzuk lortzea xede duen enpresa-jarduera burutzeko erabiltzen den arau, prozedura eta eragiketa-metodoen multzoa	administratzea (ekintza eta ondorioa)	narrower
amorru		garra, lehia bizia; haserrea	haserre bizi eta oldartsua	exact
amorru		garra, lehia bizia; haserrea	gogo edo lehia amorratua	none
amorru		garra, lehia bizia; haserrea	(Med.) zenbait animaliari (txakur, otso, katu eta abarri) erasaten dien birus batek sortutako gaixotasuna, hozkadaz gizakiari kutsa dakiokeena eta nerbio-sistemari eragiten diona	none
auzo		hiri bat edo hiri-barruti bat banatzen den zati bakoitza	norbaiti buruz, inguruko etxeren batean bizi den laguna	none
auzo		hiri bat edo hiri-barruti bat banatzen den zati bakoitza	herri batean, kaletik bereizirik dagoen etxe-multzoa	related
auzo		hiri bat edo hiri-barruti bat banatzen den zati bakoitza	hiri bat edo hiri-barruti bat banatzen den zati bakoitza	exact
auzo		hiri bat edo hiri-barruti bat banatzen den zati bakoitza	herri edo hiri bateko biztanlea	none
auzo		hiri bat edo hiri-barruti bat banatzen den zati bakoitza	hitz-elkarte baten lehen osagai gisa, udalaren jabetzakoa edo ardurapekoa dena	none
efektu		giza zentzumen batean estimulu batek eragindako sentsazioa	kausa baten jardueraren emaitza	none
efektu		giza zentzumen batean estimulu batek eragindako sentsazioa	giza zentzumen batean estimulu batek eragindako sentsazioa; norbaitek horrelako sentsazioa eragiteko helburuz eratutako edozer	exact
efektu		giza zentzumen batean estimulu batek eragindako sentsazioa	(Kir.) era bereziz joz, pilotari, baloiari eta antzekoei emanarazten zaien higidura kurbatua	none
efektu		kausa batetatik sortua den fenomeno bat	kausa baten jardueraren emaitza	exact
efektu		kausa batetatik sortua den fenomeno bat	giza zentzumen batean estimulu batek eragindako sentsazioa; norbaitek horrelako sentsazioa eragiteko helburuz eratutako edozer	none
efektu		kausa batetatik sortua den fenomeno bat	(Kir.) era bereziz joz, pilotari, baloiari eta antzekoei emanarazten zaien higidura kurbatua	none
falta		faltan dagoen zerbait behar izatearen egoera	hutsa, hobena	none
falta		faltan dagoen zerbait behar izatearen egoera	errua; akatsa	none
falta		faltan dagoen zerbait behar izatearen egoera	gabezia, eza	exact
falta		faltan dagoen zerbait behar izatearen egoera	(Kir.) kirol bateko arauen kontrako ekintza	none
falta		faltan dagoen zerbait behar izatearen egoera	(Kir.) pilota-jokoan, sakea egitean pilotak gainditu behar duen falta-marra ez gainditzean datzan hutsa	none
falta		faltan dagoen zerbait behar izatearen egoera	(Zuz.) hutsegitea	none
falta		lege, arau edo eginbide bat ez betetzea; horren ondorioa	hutsa, hobena	none
falta		lege, arau edo eginbide bat ez betetzea; horren ondorioa	errua; akatsa	narrower
falta		lege, arau edo eginbide bat ez betetzea; horren ondorioa	gabezia, eza	none
falta		lege, arau edo eginbide bat ez betetzea; horren ondorioa	(Kir.) kirol bateko arauen kontrako ekintza	broader
falta		lege, arau edo eginbide bat ez betetzea; horren ondorioa	(Kir.) pilota-jokoan, sakea egitean pilotak gainditu behar duen falta-marra ez gainditzean datzan hutsa	broader
falta		lege, arau edo eginbide bat ez betetzea; horren ondorioa	(Zuz.) hutsegitea	broader
falta		judizio okerrari edo ezjakintasunari edo atentzio faltari dagokion ekintza okerra	hutsa, hobena	narrower
falta		judizio okerrari edo ezjakintasunari edo atentzio faltari dagokion ekintza okerra	errua; akatsa	none
falta		judizio okerrari edo ezjakintasunari edo atentzio faltari dagokion ekintza okerra	gabezia, eza	none
falta		judizio okerrari edo ezjakintasunari edo atentzio faltari dagokion ekintza okerra	(Kir.) kirol bateko arauen kontrako ekintza	none
falta		judizio okerrari edo ezjakintasunari edo atentzio faltari dagokion ekintza okerra	(Kir.) pilota-jokoan, sakea egitean pilotak gainditu behar duen falta-marra ez gainditzean datzan hutsa	none
falta		judizio okerrari edo ezjakintasunari edo atentzio faltari dagokion ekintza okerra	(Zuz.) hutsegitea	none
gudu		herri, giza talde edo estatu bi edo gehiagoren arteko arma bidezko borroka	borroka	none
gudu		herri, giza talde edo estatu bi edo gehiagoren arteko arma bidezko borroka	bataila	none
gudu		herri, giza talde edo estatu bi edo gehiagoren arteko arma bidezko borroka	gerra	exact
gudu		gutxienez bi talde armatu, batez ere, talde militarrak borrokara lotzea	borroka	narrower
gudu		gutxienez bi talde armatu, batez ere, talde militarrak borrokara lotzea	bataila	exact
gudu		gutxienez bi talde armatu, batez ere, talde militarrak borrokara lotzea	gerra	none
industria		mota jakin bateko merkataritza-enpresa batean jarduten duen jendea	(Ekon.) lehengaiak landuz eta transformatuz, ondasun materialak eta kontsumo-gaiak ekoiztea helburu duten ekonomia-jardueren multzoa	none
industria		mota jakin bateko merkataritza-enpresa batean jarduten duen jendea	(Ekon.) jarduera-multzo horietako adar jakin bat; adar horretan diharduen enpresa-multzoa	none
industria		mota jakin bateko merkataritza-enpresa batean jarduten duen jendea	industria-alorreko enpresa, fabrika	none
industria		mota jakin bateko merkataritza-enpresa batean jarduten duen jendea	historiaurrean, teknika berbera erabiliz eginiko tresna-multzoa	none
industria		salmentarako diren produktuak fabrikatzeko jarduera antolatua	(Ekon.) lehengaiak landuz eta transformatuz, ondasun materialak eta kontsumo-gaiak ekoiztea helburu duten ekonomia-jardueren multzoa	broader
industria		salmentarako diren produktuak fabrikatzeko jarduera antolatua	(Ekon.) jarduera-multzo horietako adar jakin bat; adar horretan diharduen enpresa-multzoa	broader
industria		salmentarako diren produktuak fabrikatzeko jarduera antolatua	industria-alorreko enpresa, fabrika	none
industria		salmentarako diren produktuak fabrikatzeko jarduera antolatua	historiaurrean, teknika berbera erabiliz eginiko tresna-multzoa	none
industria		industria lana egiteko eraikina	(Ekon.) lehengaiak landuz eta transformatuz, ondasun materialak eta kontsumo-gaiak ekoiztea helburu duten ekonomia-jardueren multzoa	none
industria		industria lana egiteko eraikina	(Ekon.) jarduera-multzo horietako adar jakin bat; adar horretan diharduen enpresa-multzoa	none
industria		industria lana egiteko eraikina	industria-alorreko enpresa, fabrika	exact
industria		industria lana egiteko eraikina	historiaurrean, teknika berbera erabiliz eginiko tresna-multzoa	none
jende		herri xeheak osatzen duen multzo handia	pertsona-kopuru zehaztu eta mugatu gabea, multzotzat hartua	none
jende		herri xeheak osatzen duen multzo handia	pertsona	none
jende		herri xeheak osatzen duen multzo handia	adeitsua	none
jende		pertsona multzoa	pertsona-kopuru zehaztu eta mugatu gabea, multzotzat hartua	exact
jende		pertsona multzoa	pertsona	related
jende		pertsona multzoa	adeitsua	none
kontu		zerbaitetan, arriskua dagoelako edo beste arrazoiren batengatik jartzen den arreta berezia	kopuru baten zenbatze edo mugatzea	none
kontu		zerbaitetan, arriskua dagoelako edo beste arrazoiren batengatik jartzen den arreta berezia	irabazien edo gastuen zenbatekoa dakarren agiria	none
kontu		zerbaitetan, arriskua dagoelako edo beste arrazoiren batengatik jartzen den arreta berezia	arreta, ardura, arta	narrower
kontu		zerbaitetan, arriskua dagoelako edo beste arrazoiren batengatik jartzen den arreta berezia	gertatzen, egiten, pentsatzen edo esaten den gauza; gaia; arazoa	none
kontu		zerbaitetan, arriskua dagoelako edo beste arrazoiren batengatik jartzen den arreta berezia	ipuina	none
kontu		zerbaitetan, arriskua dagoelako edo beste arrazoiren batengatik jartzen den arreta berezia	(Ekon.) pertsona batek aurrezki-kutxan edo bankuan kopuru bat gordailutzean eratzen den kontratua	none
kontu		zerbaitetan jartzen den gogo-ohartasuna	kopuru baten zenbatze edo mugatzea	none
kontu		zerbaitetan jartzen den gogo-ohartasuna	irabazien edo gastuen zenbatekoa dakarren agiria	none
kontu		zerbaitetan jartzen den gogo-ohartasuna	arreta, ardura, arta	none
kontu		zerbaitetan jartzen den gogo-ohartasuna	gertatzen, egiten, pentsatzen edo esaten den gauza; gaia; arazoa	none
kontu		zerbaitetan jartzen den gogo-ohartasuna	ipuina	none
kontu		zerbaitetan jartzen den gogo-ohartasuna	(Ekon.) pertsona batek aurrezki-kutxan edo bankuan kopuru bat gordailutzean eratzen den kontratua	none
kontu		zehaztugabeko gertakaria	kopuru baten zenbatze edo mugatzea	none
kontu		zehaztugabeko gertakaria	irabazien edo gastuen zenbatekoa dakarren agiria	none
kontu		zehaztugabeko gertakaria	arreta, ardura, arta	none
kontu		zehaztugabeko gertakaria	gertatzen, egiten, pentsatzen edo esaten den gauza; gaia; arazoa	none
kontu		zehaztugabeko gertakaria	ipuina	none
kontu		zehaztugabeko gertakaria	(Ekon.) pertsona batek aurrezki-kutxan edo bankuan kopuru bat gordailutzean eratzen den kontratua	none
kontu		hausnartzera daraman egoera edo ekintza	kopuru baten zenbatze edo mugatzea	none
kontu		hausnartzera daraman egoera edo ekintza	irabazien edo gastuen zenbatekoa dakarren agiria	none
kontu		hausnartzera daraman egoera edo ekintza	arreta, ardura, arta	none
kontu		hausnartzera daraman egoera edo ekintza	gertatzen, egiten, pentsatzen edo esaten den gauza; gaia; arazoa	narrower
kontu		hausnartzera daraman egoera edo ekintza	ipuina	none
kontu		hausnartzera daraman egoera edo ekintza	(Ekon.) pertsona batek aurrezki-kutxan edo bankuan kopuru bat gordailutzean eratzen den kontratua	none
kontu		zerbaitek eskatzen duen ardura	kopuru baten zenbatze edo mugatzea	none
kontu		zerbaitek eskatzen duen ardura	irabazien edo gastuen zenbatekoa dakarren agiria	none
kontu		zerbaitek eskatzen duen ardura	arreta, ardura, arta	none
kontu		zerbaitek eskatzen duen ardura	gertatzen, egiten, pentsatzen edo esaten den gauza; gaia; arazoa	none
kontu		zerbaitek eskatzen duen ardura	ipuina	none
kontu		zerbaitek eskatzen duen ardura	(Ekon.) pertsona batek aurrezki-kutxan edo bankuan kopuru bat gordailutzean eratzen den kontratua	none
lo		jarduera kontzientea eten eta inguruneko estimuluekiko erreakzio-ahalmena moteltzean datzan organismoaren aldizkako egoera	jarduera kontzientea eten eta inguruneko estimuluekiko erreakzio-ahalmena moteltzen den organismoaren aldizkako egoera	exact
nortasun		zerbaiten izaera eratzen duten ezaugarrien multzoa	gizabanako bakoitzaren izaera eratzen duten ezaugarrien multzoa	none
nortasun		zerbaiten izaera eratzen duten ezaugarrien multzoa	pertsona bat besteengandik nolabait bereizten duten eta halako mailan nabarmen izatea dakarten ezaugarrien multzoa	none
nortasun		zerbaiten izaera eratzen duten ezaugarrien multzoa	zerbaiten izaera eratzen duten ezaugarrien multzoa	exact
nortasun		gizabanako bakoitzaren izaera eratzen duten ezaugarrien multzoa	gizabanako bakoitzaren izaera eratzen duten ezaugarrien multzoa	exact
nortasun		gizabanako bakoitzaren izaera eratzen duten ezaugarrien multzoa	pertsona bat besteengandik nolabait bereizten duten eta halako mailan nabarmen izatea dakarten ezaugarrien multzoa	broader
nortasun		gizabanako bakoitzaren izaera eratzen duten ezaugarrien multzoa	zerbaiten izaera eratzen duten ezaugarrien multzoa	none
pieza		sortua izan den musika-lana	makina, tresna edo mekanismo baten banakako osagai bakoitza	none
pieza		sortua izan den musika-lana	hainbat jokotan, xakean eta dama-jokoan esaterako, erabiltzen den fitxa edo irudietako bakoitza	none
pieza		sortua izan den musika-lana	eredu edo patroi baten arabera egindako banakako elementu bakoitza	none
pieza		sortua izan den musika-lana	zenbait multzo edo bildumatan, aleetako bakoitza	none
